# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995085_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995085.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995085.bam
PA1466	refseq|NC_002516.2|chromosome	1595032	1595718	-	687	589
PA1467	refseq|NC_002516.2|chromosome	1595827	1596798	+	972	900
PA1468	refseq|NC_002516.2|chromosome	1596889	1597305	+	417	320
PA1469	refseq|NC_002516.2|chromosome	1597365	1598087	+	723	798
PA1470	refseq|NC_002516.2|chromosome	1598221	1598958	+	738	749
PA1471	refseq|NC_002516.2|chromosome	1599024	1599320	-	297	2667
PA1472	refseq|NC_002516.2|chromosome	1599428	1599982	-	555	287
PA1473	refseq|NC_002516.2|chromosome	1600083	1600418	-	336	337
PA1474	refseq|NC_002516.2|chromosome	1600415	1601893	-	1479	3139
PA1475	refseq|NC_002516.2|chromosome	1602179	1602880	+	702	847
PA1476	refseq|NC_002516.2|chromosome	1602877	1603548	+	672	592
PA1477	refseq|NC_002516.2|chromosome	1603671	1604429	+	759	875
PA1478	refseq|NC_002516.2|chromosome	1604426	1604602	+	177	170
PA1479	refseq|NC_002516.2|chromosome	1604599	1605087	+	489	523
PA1480	refseq|NC_002516.2|chromosome	1605088	1607061	+	1974	1450
PA1481	refseq|NC_002516.2|chromosome	1607065	1607607	+	543	376
PA1482	refseq|NC_002516.2|chromosome	1607604	1608071	+	468	417
PA1483	refseq|NC_002516.2|chromosome	1608068	1609291	+	1224	881
PA1484	refseq|NC_002516.2|chromosome	1609738	1610544	-	807	760
PA1485	refseq|NC_002516.2|chromosome	1610745	1612112	+	1368	368
PA1486	refseq|NC_002516.2|chromosome	1612126	1613226	+	1101	510
PA1487	refseq|NC_002516.2|chromosome	1613234	1614649	-	1416	479
PA1488	refseq|NC_002516.2|chromosome	1614670	1615908	-	1239	445
PA1489	refseq|NC_002516.2|chromosome	1615895	1617085	-	1191	516
PA1490	refseq|NC_002516.2|chromosome	1617489	1618265	-	777	532
PA1491	refseq|NC_002516.2|chromosome	1618612	1619847	+	1236	576
PA1492	refseq|NC_002516.2|chromosome	1619907	1620263	+	357	316
PA1493	refseq|NC_002516.2|chromosome	1620345	1621343	-	999	6229
PA1494	refseq|NC_002516.2|chromosome	1621472	1623127	-	1656	1039
PA1495	refseq|NC_002516.2|chromosome	1623251	1623877	-	627	152
PA1496	refseq|NC_002516.2|chromosome	1623864	1624715	-	852	391
PA1497	refseq|NC_002516.2|chromosome	1624781	1625695	-	915	177
PA1498	refseq|NC_002516.2|chromosome	1626062	1627495	-	1434	270
PA1499	refseq|NC_002516.2|chromosome	1627497	1628762	-	1266	93
PA1500	refseq|NC_002516.2|chromosome	1629059	1629949	-	891	349
PA1501	refseq|NC_002516.2|chromosome	1630024	1630806	-	783	2514
PA1502	refseq|NC_002516.2|chromosome	1630902	1632677	-	1776	1757
PA1503	refseq|NC_002516.2|chromosome	1633006	1633437	+	432	201
PA1504	refseq|NC_002516.2|chromosome	1633842	1634492	-	651	1276
PA1505	refseq|NC_002516.2|chromosome	1634728	1635723	+	996	8133
PA1506	refseq|NC_002516.2|chromosome	1635908	1636237	+	330	287
PA1507	refseq|NC_002516.2|chromosome	1636329	1637696	-	1368	1151
PA1508	refseq|NC_002516.2|chromosome	1638379	1638639	-	261	539
PA1509	refseq|NC_002516.2|chromosome	1638652	1639794	-	1143	1719
PA1510	refseq|NC_002516.2|chromosome	1639791	1641500	-	1710	1934
PA1511	refseq|NC_002516.2|chromosome	1641497	1644025	-	2529	527
PA1512	refseq|NC_002516.2|chromosome	1644207	1644725	-	519	69
PA1513	refseq|NC_002516.2|chromosome	1645211	1646488	-	1278	3318
PA1514	refseq|NC_002516.2|chromosome	1646537	1647046	-	510	1111
PA1515	refseq|NC_002516.2|chromosome	1647101	1648099	-	999	1858
PA1516	refseq|NC_002516.2|chromosome	1648117	1648632	-	516	1472
PA1517	refseq|NC_002516.2|chromosome	1648629	1649555	-	927	2967
PA1518	refseq|NC_002516.2|chromosome	1649928	1650308	+	381	1368
PA1519	refseq|NC_002516.2|chromosome	1650549	1651898	-	1350	483
PA1520	refseq|NC_002516.2|chromosome	1652273	1653052	+	780	4195
PA1521	refseq|NC_002516.2|chromosome	1653106	1654410	-	1305	1216
PA1522	refseq|NC_002516.2|chromosome	1654480	1655319	-	840	862
PA1523	refseq|NC_002516.2|chromosome	1655346	1657745	-	2400	2342
PA1524	refseq|NC_002516.2|chromosome	1657738	1659192	-	1455	1618
PA1525	refseq|NC_002516.2|chromosome	1659413	1660546	-	1134	2635
PA1526	refseq|NC_002516.2|chromosome	1660727	1661386	+	660	1690
PA1527	refseq|NC_002516.2|chromosome	1661412	1664900	+	3489	3557
PA1528	refseq|NC_002516.2|chromosome	1665065	1665934	+	870	5761
PA1529	refseq|NC_002516.2|chromosome	1666025	1668409	+	2385	1913
PA1530	refseq|NC_002516.2|chromosome	1668455	1668832	+	378	354
PA1530.1	refseq|NC_002516.2|chromosome	1668840	1669799	+	960	192
PA1531	refseq|NC_002516.2|chromosome	1669086	1669952	-	867	107
PA1532	refseq|NC_002516.2|chromosome	1669989	1672034	+	2046	8285
PA1533	refseq|NC_002516.2|chromosome	1672080	1672406	+	327	5563
PA1534	refseq|NC_002516.2|chromosome	1672485	1673081	+	597	653
PA1535	refseq|NC_002516.2|chromosome	1673204	1674352	+	1149	902
PA1536	refseq|NC_002516.2|chromosome	1674365	1674904	-	540	462
PA1537	refseq|NC_002516.2|chromosome	1674978	1675865	-	888	639
PA1538	refseq|NC_002516.2|chromosome	1675862	1677445	-	1584	2448
PA1539	refseq|NC_002516.2|chromosome	1677559	1678407	+	849	2416
PA1540	refseq|NC_002516.2|chromosome	1678261	1678590	-	330	582
PA1541	refseq|NC_002516.2|chromosome	1678584	1678952	-	369	2910
PA1542	refseq|NC_002516.2|chromosome	1679361	1680197	-	837	3233
PA1543	refseq|NC_002516.2|chromosome	1680437	1680985	-	549	1988
PA1544	refseq|NC_002516.2|chromosome	1681071	1681805	-	735	4326
PA1545	refseq|NC_002516.2|chromosome	1682051	1682518	+	468	2304
PA1546	refseq|NC_002516.2|chromosome	1682567	1683949	-	1383	1801
PA1547	refseq|NC_002516.2|chromosome	1684077	1684760	-	684	408
PA1548	refseq|NC_002516.2|chromosome	1684753	1684962	-	210	196
PA1549	refseq|NC_002516.2|chromosome	1684941	1687376	-	2436	1085
PA1550	refseq|NC_002516.2|chromosome	1687373	1687912	-	540	1359
PA1551	refseq|NC_002516.2|chromosome	1687924	1689339	-	1416	5357
PA1552	refseq|NC_002516.2|chromosome	1689557	1690513	-	957	3957
PA1552.1	refseq|NC_002516.2|chromosome	1690510	1690695	-	186	462
PA1553	refseq|NC_002516.2|chromosome	1690701	1691312	-	612	2281
PA1554	refseq|NC_002516.2|chromosome	1691327	1692754	-	1428	7192
PA1555	refseq|NC_002516.2|chromosome	1693119	1694045	-	927	584
PA1555.1	refseq|NC_002516.2|chromosome	1694042	1694227	-	186	126
PA1556	refseq|NC_002516.2|chromosome	1694233	1694841	-	609	231
PA1557	refseq|NC_002516.2|chromosome	1694852	1696279	-	1428	1092
PA1558	refseq|NC_002516.2|chromosome	1696467	1697099	+	633	624
PA1559	refseq|NC_002516.2|chromosome	1697188	1697919	+	732	1214
PA1560	refseq|NC_002516.2|chromosome	1697916	1698344	+	429	381
PA1561	refseq|NC_002516.2|chromosome	1698382	1699947	-	1566	984
PA1562	refseq|NC_002516.2|chromosome	1700320	1703052	-	2733	16761
PA1563	refseq|NC_002516.2|chromosome	1703379	1704437	+	1059	1371
PA1564	refseq|NC_002516.2|chromosome	1704522	1704761	+	240	336
PA1565	refseq|NC_002516.2|chromosome	1704793	1706103	-	1311	417
PA1566	refseq|NC_002516.2|chromosome	1706172	1707536	-	1365	312
PA1567	refseq|NC_002516.2|chromosome	1708004	1709401	-	1398	716
PA1568	refseq|NC_002516.2|chromosome	1709412	1709765	-	354	136
PA1569	refseq|NC_002516.2|chromosome	1709821	1711191	-	1371	890
PA1570	refseq|NC_002516.2|chromosome	1711569	1712450	+	882	1606
PA1571	refseq|NC_002516.2|chromosome	1712519	1712698	-	180	1875
PA1572	refseq|NC_002516.2|chromosome	1712908	1714053	+	1146	5294
PA1573	refseq|NC_002516.2|chromosome	1714064	1714660	+	597	1472
PA1574	refseq|NC_002516.2|chromosome	1714778	1715059	-	282	1056
PA1575	refseq|NC_002516.2|chromosome	1715154	1715705	-	552	660
PA1576	refseq|NC_002516.2|chromosome	1715809	1716675	+	867	2005
PA1577	refseq|NC_002516.2|chromosome	1716682	1717023	-	342	816
PA1578	refseq|NC_002516.2|chromosome	1717139	1717894	+	756	685
PA1579	refseq|NC_002516.2|chromosome	1718386	1718994	+	609	4251
PA1580	refseq|NC_002516.2|chromosome	1719109	1720395	-	1287	35225
PA1581	refseq|NC_002516.2|chromosome	1720744	1721130	+	387	13362
PA1582	refseq|NC_002516.2|chromosome	1721124	1721492	+	369	6010
PA1583	refseq|NC_002516.2|chromosome	1721496	1723268	+	1773	35540
PA1584	refseq|NC_002516.2|chromosome	1723280	1723987	+	708	18868
PA1585	refseq|NC_002516.2|chromosome	1724244	1727075	+	2832	57050
PA1586	refseq|NC_002516.2|chromosome	1727118	1728347	+	1230	23868
PA1587	refseq|NC_002516.2|chromosome	1728416	1729852	+	1437	48663
PA1588	refseq|NC_002516.2|chromosome	1730181	1731347	+	1167	61327
PA1589	refseq|NC_002516.2|chromosome	1731347	1732234	+	888	45250
PA1590	refseq|NC_002516.2|chromosome	1732545	1733858	+	1314	1876
PA1591	refseq|NC_002516.2|chromosome	1734004	1734768	+	765	293
PA1592	refseq|NC_002516.2|chromosome	1734827	1735063	-	237	47490
PA1593	refseq|NC_002516.2|chromosome	1735236	1735709	+	474	357
PA1594	refseq|NC_002516.2|chromosome	1735706	1736152	+	447	304
PA1595	refseq|NC_002516.2|chromosome	1736189	1737418	+	1230	630
PA1596	refseq|NC_002516.2|chromosome	1737536	1739440	+	1905	24072
PA1597	refseq|NC_002516.2|chromosome	1739508	1740233	+	726	544
PA1598	refseq|NC_002516.2|chromosome	1740244	1741065	-	822	363
PA1599	refseq|NC_002516.2|chromosome	1741146	1741928	+	783	366
PA1600	refseq|NC_002516.2|chromosome	1741939	1743240	-	1302	162
PA1601	refseq|NC_002516.2|chromosome	1743290	1745536	-	2247	403
PA1602	refseq|NC_002516.2|chromosome	1745533	1746024	-	492	258
PA1603	refseq|NC_002516.2|chromosome	1746231	1746653	-	423	661
PA1604	refseq|NC_002516.2|chromosome	1746692	1747597	-	906	1137
PA1605	refseq|NC_002516.2|chromosome	1747596	1748630	+	1035	721
PA1606	refseq|NC_002516.2|chromosome	1748699	1749175	+	477	261
PA1607	refseq|NC_002516.2|chromosome	1749349	1749789	-	441	956
PA1608	refseq|NC_002516.2|chromosome	1749895	1751520	-	1626	1124
PA1609	refseq|NC_002516.2|chromosome	1751674	1752891	-	1218	29156
PA1610	refseq|NC_002516.2|chromosome	1752903	1753418	-	516	6953
PA1611	refseq|NC_002516.2|chromosome	1753607	1755562	-	1956	1779
PA1612	refseq|NC_002516.2|chromosome	1755559	1756317	-	759	228
PA1613	refseq|NC_002516.2|chromosome	1756489	1758597	-	2109	1898
PA1614	refseq|NC_002516.2|chromosome	1758748	1759770	+	1023	3578
PA1615	refseq|NC_002516.2|chromosome	1759784	1760125	+	342	1545
PA1616	refseq|NC_002516.2|chromosome	1760122	1760586	+	465	980
PA1617	refseq|NC_002516.2|chromosome	1760713	1762380	+	1668	16368
PA1618	refseq|NC_002516.2|chromosome	1762433	1762870	+	438	1593
PA1619	refseq|NC_002516.2|chromosome	1762928	1763752	+	825	681
PA1620	refseq|NC_002516.2|chromosome	1763793	1764434	+	642	58
PA1621	refseq|NC_002516.2|chromosome	1764536	1765348	+	813	1543
PA1622	refseq|NC_002516.2|chromosome	1765345	1766205	+	861	967
PA1623	refseq|NC_002516.2|chromosome	1766285	1766947	+	663	4694
PA1624	refseq|NC_002516.2|chromosome	1766956	1767762	+	807	1584
PA1625	refseq|NC_002516.2|chromosome	1767928	1768995	+	1068	502
PA1626	refseq|NC_002516.2|chromosome	1769047	1770321	-	1275	470
PA1627	refseq|NC_002516.2|chromosome	1770337	1770984	-	648	649
PA1628	refseq|NC_002516.2|chromosome	1771122	1772651	-	1530	1049
PA1629	refseq|NC_002516.2|chromosome	1772655	1773440	-	786	1190
PA1630	refseq|NC_002516.2|chromosome	1773682	1774548	+	867	683
PA1631	refseq|NC_002516.2|chromosome	1774603	1775757	+	1155	532
PA1632	refseq|NC_002516.2|chromosome	1775945	1776034	+	90	21
PA1633	refseq|NC_002516.2|chromosome	1776045	1777739	+	1695	2814
PA1634	refseq|NC_002516.2|chromosome	1777751	1779823	+	2073	133
PA1635	refseq|NC_002516.2|chromosome	1779877	1780428	+	552	56
PA1636	refseq|NC_002516.2|chromosome	1780536	1783193	+	2658	970
PA1637	refseq|NC_002516.2|chromosome	1783294	1783986	+	693	483
PA1638	refseq|NC_002516.2|chromosome	1784108	1785016	+	909	258
PA1639	refseq|NC_002516.2|chromosome	1785127	1785732	+	606	199
PA1640	refseq|NC_002516.2|chromosome	1785736	1786773	-	1038	1001
PA1641	refseq|NC_002516.2|chromosome	1786888	1787166	+	279	801
PA1642	refseq|NC_002516.2|chromosome	1787250	1788284	+	1035	2066
PA1643	refseq|NC_002516.2|chromosome	1788284	1789393	+	1110	1531
PA1644	refseq|NC_002516.2|chromosome	1789857	1790465	+	609	1278
PA1645	refseq|NC_002516.2|chromosome	1790472	1790879	-	408	638
PA1646	refseq|NC_002516.2|chromosome	1791080	1793038	+	1959	658
PA1647	refseq|NC_002516.2|chromosome	1793019	1794740	-	1722	492
PA1648	refseq|NC_002516.2|chromosome	1794883	1795887	-	1005	527
PA1649	refseq|NC_002516.2|chromosome	1796138	1796899	+	762	261
PA1650	refseq|NC_002516.2|chromosome	1797058	1797951	+	894	1892
PA1651	refseq|NC_002516.2|chromosome	1797958	1799154	-	1197	1341
PA1652	refseq|NC_002516.2|chromosome	1799385	1800020	+	636	332
PA1653	refseq|NC_002516.2|chromosome	1800071	1800547	-	477	363
PA1654	refseq|NC_002516.2|chromosome	1800629	1801795	+	1167	1584
PA1655	refseq|NC_002516.2|chromosome	1801851	1802453	+	603	1152
PA1656	refseq|NC_002516.2|chromosome	1803626	1805182	+	1557	3681
PA1657	refseq|NC_002516.2|chromosome	1805218	1805724	+	507	283
PA1658	refseq|NC_002516.2|chromosome	1805753	1807228	+	1476	836
PA1659	refseq|NC_002516.2|chromosome	1807241	1807648	+	408	141
PA1660	refseq|NC_002516.2|chromosome	1808193	1809773	+	1581	701
PA1661	refseq|NC_002516.2|chromosome	1809737	1810744	+	1008	502
PA1662	refseq|NC_002516.2|chromosome	1810751	1813384	+	2634	1134
PA1663	refseq|NC_002516.2|chromosome	1813395	1814906	+	1512	213
PA1664	refseq|NC_002516.2|chromosome	1814995	1815135	+	141	4
PA1665	refseq|NC_002516.2|chromosome	1815153	1816346	+	1194	92
PA1666	refseq|NC_002516.2|chromosome	1816352	1816858	+	507	68
PA1667	refseq|NC_002516.2|chromosome	1816855	1818186	+	1332	721
PA1668	refseq|NC_002516.2|chromosome	1818189	1819058	+	870	161
PA1669	refseq|NC_002516.2|chromosome	1819074	1822601	+	3528	569
PA1670	refseq|NC_002516.2|chromosome	1822601	1823329	+	729	396
PA1671	refseq|NC_002516.2|chromosome	1823326	1824315	+	990	1177
PA1672	refseq|NC_002516.2|chromosome	1824343	1824723	-	381	1369
PA1673	refseq|NC_002516.2|chromosome	1824969	1825430	+	462	446
PA1674	refseq|NC_002516.2|chromosome	1825495	1826040	-	546	3892
PA1675	refseq|NC_002516.2|chromosome	1826118	1826675	-	558	544
PA1676	refseq|NC_002516.2|chromosome	1826732	1827052	-	321	310
PA1677	refseq|NC_002516.2|chromosome	1827225	1827821	-	597	1869
PA1678	refseq|NC_002516.2|chromosome	1827992	1828906	+	915	1585
PA1679	refseq|NC_002516.2|chromosome	1828931	1829710	-	780	619
PA1680	refseq|NC_002516.2|chromosome	1829788	1830771	-	984	225
PA1681	refseq|NC_002516.2|chromosome	1830879	1831970	+	1092	3194
PA1682	refseq|NC_002516.2|chromosome	1832014	1833165	+	1152	478
PA1683	refseq|NC_002516.2|chromosome	1833162	1833779	+	618	1104
PA1684	refseq|NC_002516.2|chromosome	1833776	1834321	+	546	1718
PA1685	refseq|NC_002516.2|chromosome	1834393	1835142	+	750	1392
PA1686	refseq|NC_002516.2|chromosome	1835325	1836218	-	894	1419
PA1687	refseq|NC_002516.2|chromosome	1836367	1837227	+	861	464
PA1688	refseq|NC_002516.2|chromosome	1837388	1838257	+	870	461
PA1689	refseq|NC_002516.2|chromosome	1838260	1840362	+	2103	1106
PA1690	refseq|NC_002516.2|chromosome	1840468	1841517	-	1050	109
PA1691	refseq|NC_002516.2|chromosome	1841514	1842302	-	789	86
PA1692	refseq|NC_002516.2|chromosome	1842299	1842565	-	267	140
PA1693	refseq|NC_002516.2|chromosome	1842568	1843221	-	654	501
PA1694	refseq|NC_002516.2|chromosome	1843218	1844147	-	930	104
PA1695	refseq|NC_002516.2|chromosome	1844144	1845253	-	1110	45
PA1696	refseq|NC_002516.2|chromosome	1845241	1845717	-	477	13
PA1697	refseq|NC_002516.2|chromosome	1845714	1847036	-	1323	76
PA1698	refseq|NC_002516.2|chromosome	1847227	1848093	+	867	32
PA1699	refseq|NC_002516.2|chromosome	1848074	1848352	+	279	25
PA1700	refseq|NC_002516.2|chromosome	1848339	1848710	+	372	20
PA1701	refseq|NC_002516.2|chromosome	1848707	1849072	+	366	12
PA1702	refseq|NC_002516.2|chromosome	1849077	1849406	+	330	27
PA1703	refseq|NC_002516.2|chromosome	1849403	1851523	+	2121	585
PA1704	refseq|NC_002516.2|chromosome	1851520	1851954	+	435	125
PA1705	refseq|NC_002516.2|chromosome	1851991	1852278	+	288	53
PA1706	refseq|NC_002516.2|chromosome	1852288	1853172	+	885	238
PA1707	refseq|NC_002516.2|chromosome	1853181	1853684	+	504	114
PA1708	refseq|NC_002516.2|chromosome	1853665	1854837	+	1173	333
PA1709	refseq|NC_002516.2|chromosome	1854849	1855736	+	888	246
PA1710	refseq|NC_002516.2|chromosome	1855862	1856299	+	438	610
PA1711	refseq|NC_002516.2|chromosome	1856308	1856553	+	246	98
PA1712	refseq|NC_002516.2|chromosome	1856562	1856975	+	414	346
PA1713	refseq|NC_002516.2|chromosome	1857273	1858109	+	837	884
PA1714	refseq|NC_002516.2|chromosome	1858207	1859037	+	831	492
PA1715	refseq|NC_002516.2|chromosome	1859071	1859493	+	423	33
PA1716	refseq|NC_002516.2|chromosome	1859493	1861295	+	1803	444
PA1717	refseq|NC_002516.2|chromosome	1861297	1862595	+	1299	210
PA1718	refseq|NC_002516.2|chromosome	1862558	1862761	+	204	64
PA1719	refseq|NC_002516.2|chromosome	1862764	1863021	+	258	91
PA1720	refseq|NC_002516.2|chromosome	1863024	1863371	+	348	76
PA1721	refseq|NC_002516.2|chromosome	1863368	1863799	+	432	70
PA1722	refseq|NC_002516.2|chromosome	1863799	1864137	+	339	97
PA1723	refseq|NC_002516.2|chromosome	1864134	1864880	+	747	128
PA1724	refseq|NC_002516.2|chromosome	1864889	1865515	+	627	74
PA1725	refseq|NC_002516.2|chromosome	1865494	1866138	+	645	109
PA1726	refseq|NC_002516.2|chromosome	1866241	1868535	-	2295	1678
PA1727	refseq|NC_002516.2|chromosome	1868706	1870763	-	2058	1683
PA1728	refseq|NC_002516.2|chromosome	1871116	1871457	+	342	4701
PA1729	refseq|NC_002516.2|chromosome	1871555	1872202	+	648	4835
PA1730	refseq|NC_002516.2|chromosome	1872602	1874014	+	1413	2263
PA1731	refseq|NC_002516.2|chromosome	1874017	1874970	+	954	391
PA1732	refseq|NC_002516.2|chromosome	1874967	1875767	+	801	615
PA1733	refseq|NC_002516.2|chromosome	1875849	1876580	+	732	1094
PA1734	refseq|NC_002516.2|chromosome	1876588	1877409	-	822	581
PA1735	refseq|NC_002516.2|chromosome	1877522	1878409	+	888	443
PA1736	refseq|NC_002516.2|chromosome	1878980	1880185	+	1206	2095
PA1737	refseq|NC_002516.2|chromosome	1880199	1882343	+	2145	3437
PA1738	refseq|NC_002516.2|chromosome	1882595	1883509	-	915	2482
PA1739	refseq|NC_002516.2|chromosome	1883661	1884632	+	972	441
PA1740	refseq|NC_002516.2|chromosome	1884655	1885653	+	999	871
PA1741	refseq|NC_002516.2|chromosome	1885662	1886033	-	372	858
PA1742	refseq|NC_002516.2|chromosome	1886278	1887000	+	723	8901
PA1743	refseq|NC_002516.2|chromosome	1887058	1887297	-	240	69
PA1744	refseq|NC_002516.2|chromosome	1887325	1887543	-	219	142
PA1745	refseq|NC_002516.2|chromosome	1887698	1888186	-	489	814
PA1746	refseq|NC_002516.2|chromosome	1888407	1888913	+	507	346
PA1747	refseq|NC_002516.2|chromosome	1888985	1889173	-	189	639
PA1748	refseq|NC_002516.2|chromosome	1889323	1890012	-	690	2285
PA1749	refseq|NC_002516.2|chromosome	1890196	1890681	+	486	2686
PA1750	refseq|NC_002516.2|chromosome	1890739	1891815	-	1077	5910
PA1751	refseq|NC_002516.2|chromosome	1892133	1892510	+	378	856
PA1752	refseq|NC_002516.2|chromosome	1892510	1893457	+	948	2163
PA1753	refseq|NC_002516.2|chromosome	1893620	1894117	+	498	2897
PA1754	refseq|NC_002516.2|chromosome	1894249	1895223	+	975	15517
PA1755	refseq|NC_002516.2|chromosome	1895280	1895627	-	348	851
PA1756	refseq|NC_002516.2|chromosome	1895692	1896495	-	804	1030
PA1757	refseq|NC_002516.2|chromosome	1896630	1897247	+	618	722
PA1758	refseq|NC_002516.2|chromosome	1897290	1898651	-	1362	2532
PA1759	refseq|NC_002516.2|chromosome	1898816	1901521	+	2706	9470
PA1760	refseq|NC_002516.2|chromosome	1901524	1904247	+	2724	4941
PA1761	refseq|NC_002516.2|chromosome	1904479	1904916	+	438	5907
PA1762	refseq|NC_002516.2|chromosome	1904995	1905756	+	762	1258
PA1763	refseq|NC_002516.2|chromosome	1905797	1906822	+	1026	728
PA1764	refseq|NC_002516.2|chromosome	1906842	1908440	+	1599	859
PA1765	refseq|NC_002516.2|chromosome	1908454	1909641	+	1188	1199
PA1766	refseq|NC_002516.2|chromosome	1909698	1910681	-	984	2167
PA1767	refseq|NC_002516.2|chromosome	1910685	1912211	-	1527	3570
PA1768	refseq|NC_002516.2|chromosome	1912217	1912756	-	540	1816
PA1769	refseq|NC_002516.2|chromosome	1913047	1913871	-	825	8873
PA1770	refseq|NC_002516.2|chromosome	1914037	1916412	+	2376	28511
PA1771	refseq|NC_002516.2|chromosome	1916482	1917492	+	1011	224
PA1772	refseq|NC_002516.2|chromosome	1917599	1918087	+	489	11093
PA1773	refseq|NC_002516.2|chromosome	1918275	1919273	+	999	1959
PA1774	refseq|NC_002516.2|chromosome	1919322	1919576	+	255	1892
PA1775	refseq|NC_002516.2|chromosome	1919579	1920403	+	825	5004
PA1776	refseq|NC_002516.2|chromosome	1920568	1921065	+	498	23339
PA1777	refseq|NC_002516.2|chromosome	1921174	1922226	+	1053	259184
PA1778	refseq|NC_002516.2|chromosome	1922295	1923032	-	738	384
PA1779	refseq|NC_002516.2|chromosome	1923044	1925770	-	2727	1828
PA1780	refseq|NC_002516.2|chromosome	1925797	1926123	-	327	230
PA1781	refseq|NC_002516.2|chromosome	1926176	1928626	-	2451	423
PA1781.1	refseq|NC_002516.2|chromosome	1928666	1928886	-	221	11
PA1782	refseq|NC_002516.2|chromosome	1928894	1930489	-	1596	180
PA1783	refseq|NC_002516.2|chromosome	1930564	1931775	-	1212	122
PA1784	refseq|NC_002516.2|chromosome	1932129	1932824	-	696	1859
PA1785	refseq|NC_002516.2|chromosome	1933054	1933632	-	579	442
PA1786	refseq|NC_002516.2|chromosome	1933649	1934857	-	1209	421
PA1787	refseq|NC_002516.2|chromosome	1935035	1937644	-	2610	30377
PA1788	refseq|NC_002516.2|chromosome	1938026	1938493	+	468	891
PA1789	refseq|NC_002516.2|chromosome	1938549	1939412	-	864	4112
PA1790	refseq|NC_002516.2|chromosome	1939583	1940206	+	624	346
PA1791	refseq|NC_002516.2|chromosome	1940255	1941586	-	1332	233
PA1792	refseq|NC_002516.2|chromosome	1941720	1942442	-	723	1500
