# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995086_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995086.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995086.bam
PA1246	refseq|NC_002516.2|chromosome	1350747	1352528	+	1782	1342
PA1247	refseq|NC_002516.2|chromosome	1352525	1353823	+	1299	766
PA1248	refseq|NC_002516.2|chromosome	1353827	1355272	+	1446	1134
PA1249	refseq|NC_002516.2|chromosome	1355631	1357070	+	1440	1673
PA1250	refseq|NC_002516.2|chromosome	1357317	1357712	+	396	1250
PA1251	refseq|NC_002516.2|chromosome	1357725	1359350	-	1626	559
PA1252	refseq|NC_002516.2|chromosome	1359590	1360594	+	1005	796
PA1253	refseq|NC_002516.2|chromosome	1360698	1362278	-	1581	348
PA1254	refseq|NC_002516.2|chromosome	1362371	1363288	-	918	198
PA1255	refseq|NC_002516.2|chromosome	1363439	1364473	-	1035	416
PA1256	refseq|NC_002516.2|chromosome	1364499	1365221	-	723	276
PA1257	refseq|NC_002516.2|chromosome	1365218	1365862	-	645	143
PA1258	refseq|NC_002516.2|chromosome	1365873	1366538	-	666	120
PA1259	refseq|NC_002516.2|chromosome	1366538	1368280	-	1743	793
PA1260	refseq|NC_002516.2|chromosome	1368339	1369160	-	822	2032
PA1261	refseq|NC_002516.2|chromosome	1369418	1370092	-	675	1159
PA1262	refseq|NC_002516.2|chromosome	1370257	1371699	-	1443	505
PA1263	refseq|NC_002516.2|chromosome	1371738	1372682	+	945	2621
PA1264	refseq|NC_002516.2|chromosome	1372979	1373845	-	867	872
PA1265	refseq|NC_002516.2|chromosome	1373945	1374847	+	903	61
PA1266	refseq|NC_002516.2|chromosome	1374844	1376097	-	1254	84
PA1266.1	refseq|NC_002516.2|chromosome	1376094	1376330	-	237	10
PA1267	refseq|NC_002516.2|chromosome	1376327	1377442	-	1116	79
PA1268	refseq|NC_002516.2|chromosome	1377439	1378383	-	945	92
PA1269	refseq|NC_002516.2|chromosome	1378500	1379168	-	669	387
PA1270	refseq|NC_002516.2|chromosome	1379413	1381452	+	2040	402
PA1271	refseq|NC_002516.2|chromosome	1381804	1383654	+	1851	600
PA1272	refseq|NC_002516.2|chromosome	1383718	1384329	+	612	324
PA1273	refseq|NC_002516.2|chromosome	1384361	1385668	+	1308	460
PA1274	refseq|NC_002516.2|chromosome	1385670	1386326	+	657	93
PA1275	refseq|NC_002516.2|chromosome	1386323	1387261	+	939	142
PA1276	refseq|NC_002516.2|chromosome	1387254	1388249	+	996	147
PA1277	refseq|NC_002516.2|chromosome	1388242	1389714	+	1473	162
PA1278	refseq|NC_002516.2|chromosome	1389707	1390228	+	522	128
PA1279	refseq|NC_002516.2|chromosome	1390225	1391280	+	1056	285
PA1280	refseq|NC_002516.2|chromosome	1391277	1391861	+	585	162
PA1281	refseq|NC_002516.2|chromosome	1391864	1392601	+	738	253
PA1282	refseq|NC_002516.2|chromosome	1392564	1394069	-	1506	1418
PA1283	refseq|NC_002516.2|chromosome	1394188	1394748	+	561	8028
PA1284	refseq|NC_002516.2|chromosome	1394779	1396599	-	1821	5339
PA1285	refseq|NC_002516.2|chromosome	1396731	1397180	+	450	472
PA1286	refseq|NC_002516.2|chromosome	1397254	1398453	+	1200	228
PA1287	refseq|NC_002516.2|chromosome	1398618	1399172	+	555	2423
PA1288	refseq|NC_002516.2|chromosome	1399231	1400505	-	1275	9404
PA1289	refseq|NC_002516.2|chromosome	1400711	1401190	-	480	1058
PA1290	refseq|NC_002516.2|chromosome	1401412	1402005	-	594	1108
PA1291	refseq|NC_002516.2|chromosome	1402117	1402956	+	840	517
PA1292	refseq|NC_002516.2|chromosome	1402981	1403835	-	855	2797
PA1293	refseq|NC_002516.2|chromosome	1404136	1405197	-	1062	1709
PA1294	refseq|NC_002516.2|chromosome	1405338	1406462	+	1125	1167
PA1295	refseq|NC_002516.2|chromosome	1406459	1406752	+	294	320
PA1296	refseq|NC_002516.2|chromosome	1407007	1407939	+	933	3211
PA1297	refseq|NC_002516.2|chromosome	1407951	1408931	-	981	6856
PA1298	refseq|NC_002516.2|chromosome	1408999	1409274	+	276	896
PA1299	refseq|NC_002516.2|chromosome	1409351	1409800	+	450	2439
PA1300	refseq|NC_002516.2|chromosome	1409949	1410476	+	528	2607
PA1301	refseq|NC_002516.2|chromosome	1410473	1411456	+	984	1918
PA1302	refseq|NC_002516.2|chromosome	1411585	1414140	+	2556	1605
PA1303	refseq|NC_002516.2|chromosome	1414147	1414686	-	540	197
PA1304	refseq|NC_002516.2|chromosome	1414763	1416814	-	2052	1153
PA1305	refseq|NC_002516.2|chromosome	1416963	1417436	+	474	2237
PA1306	refseq|NC_002516.2|chromosome	1417500	1417961	+	462	1178
PA1307	refseq|NC_002516.2|chromosome	1417965	1418738	+	774	1887
PA1308	refseq|NC_002516.2|chromosome	1418765	1419289	+	525	1498
PA1309	refseq|NC_002516.2|chromosome	1419298	1420158	-	861	1262
PA1310	refseq|NC_002516.2|chromosome	1420326	1421441	+	1116	457
PA1311	refseq|NC_002516.2|chromosome	1421477	1422304	+	828	392
PA1312	refseq|NC_002516.2|chromosome	1422355	1423266	-	912	555
PA1313	refseq|NC_002516.2|chromosome	1423374	1424732	+	1359	250
PA1314	refseq|NC_002516.2|chromosome	1424746	1425132	+	387	309
PA1315	refseq|NC_002516.2|chromosome	1425140	1425754	-	615	961
PA1316	refseq|NC_002516.2|chromosome	1425912	1427453	+	1542	920
PA1317	refseq|NC_002516.2|chromosome	1428080	1429075	+	996	435
PA1318	refseq|NC_002516.2|chromosome	1429082	1431058	+	1977	700
PA1319	refseq|NC_002516.2|chromosome	1431062	1431691	+	630	117
PA1320	refseq|NC_002516.2|chromosome	1431691	1432026	+	336	103
PA1321	refseq|NC_002516.2|chromosome	1432037	1432927	+	891	368
PA1322	refseq|NC_002516.2|chromosome	1433166	1435364	+	2199	525
PA1323	refseq|NC_002516.2|chromosome	1435493	1435825	+	333	664
PA1324	refseq|NC_002516.2|chromosome	1435885	1436397	+	513	1013
PA1324.1	refseq|NC_002516.2|chromosome	1436491	1436618	+	128	79
PA1325	refseq|NC_002516.2|chromosome	1436663	1437070	+	408	91
PA1326	refseq|NC_002516.2|chromosome	1437067	1438614	+	1548	232
PA1327	refseq|NC_002516.2|chromosome	1438706	1440676	+	1971	2416
PA1328	refseq|NC_002516.2|chromosome	1440639	1441547	-	909	986
PA1329	refseq|NC_002516.2|chromosome	1441632	1442063	+	432	125
PA1330	refseq|NC_002516.2|chromosome	1442069	1442848	+	780	739
PA1331	refseq|NC_002516.2|chromosome	1442904	1444451	-	1548	1627
PA1332	refseq|NC_002516.2|chromosome	1444720	1445271	-	552	664
PA1333	refseq|NC_002516.2|chromosome	1445405	1445611	-	207	597
PA1334	refseq|NC_002516.2|chromosome	1445806	1446918	-	1113	375
PA1335	refseq|NC_002516.2|chromosome	1447226	1448503	-	1278	815
PA1336	refseq|NC_002516.2|chromosome	1448548	1450449	-	1902	1003
PA1337	refseq|NC_002516.2|chromosome	1450545	1451633	-	1089	6830
PA1338	refseq|NC_002516.2|chromosome	1451719	1453392	-	1674	4452
PA1339	refseq|NC_002516.2|chromosome	1453470	1454204	-	735	2821
PA1340	refseq|NC_002516.2|chromosome	1454201	1454869	-	669	1842
PA1341	refseq|NC_002516.2|chromosome	1454866	1455612	-	747	1879
PA1342	refseq|NC_002516.2|chromosome	1455815	1456723	-	909	22537
PA1343	refseq|NC_002516.2|chromosome	1457175	1457633	+	459	437
PA1344	refseq|NC_002516.2|chromosome	1457729	1458523	+	795	1677
PA1345	refseq|NC_002516.2|chromosome	1458707	1460296	+	1590	857
PA1346	refseq|NC_002516.2|chromosome	1460307	1461854	-	1548	153
PA1347	refseq|NC_002516.2|chromosome	1461938	1462630	-	693	179
PA1348	refseq|NC_002516.2|chromosome	1462696	1463403	+	708	811
PA1349	refseq|NC_002516.2|chromosome	1463586	1463936	+	351	311
PA1350	refseq|NC_002516.2|chromosome	1464111	1464860	+	750	683
PA1351	refseq|NC_002516.2|chromosome	1464878	1466101	+	1224	269
PA1352	refseq|NC_002516.2|chromosome	1466109	1467320	-	1212	84
PA1353	refseq|NC_002516.2|chromosome	1467488	1467901	-	414	1060
PA1354	refseq|NC_002516.2|chromosome	1467938	1468363	-	426	964
PA1355	refseq|NC_002516.2|chromosome	1468510	1468890	+	381	137
PA1356	refseq|NC_002516.2|chromosome	1468913	1470019	+	1107	579
PA1357	refseq|NC_002516.2|chromosome	1470088	1470564	+	477	366
PA1358	refseq|NC_002516.2|chromosome	1470580	1470978	-	399	497
PA1359	refseq|NC_002516.2|chromosome	1471016	1471672	-	657	281
PA1360	refseq|NC_002516.2|chromosome	1471671	1472564	+	894	363
PA1361	refseq|NC_002516.2|chromosome	1472547	1473980	-	1434	1009
PA1362	refseq|NC_002516.2|chromosome	1474391	1474714	+	324	297
PA1363	refseq|NC_002516.2|chromosome	1474727	1475467	+	741	798
PA1364	refseq|NC_002516.2|chromosome	1475464	1476306	+	843	329
PA1365	refseq|NC_002516.2|chromosome	1476384	1478825	+	2442	1607
PA1366	refseq|NC_002516.2|chromosome	1479021	1479791	-	771	3319
PA1367	refseq|NC_002516.2|chromosome	1480215	1481051	-	837	527
PA1368	refseq|NC_002516.2|chromosome	1481334	1482758	-	1425	1192
PA1369	refseq|NC_002516.2|chromosome	1483123	1483875	+	753	639
PA1370	refseq|NC_002516.2|chromosome	1483898	1485763	+	1866	2374
PA1371	refseq|NC_002516.2|chromosome	1486266	1486967	-	702	4281
PA1372	refseq|NC_002516.2|chromosome	1486960	1489095	-	2136	17151
PA1373	refseq|NC_002516.2|chromosome	1489815	1491083	-	1269	2399
PA1374	refseq|NC_002516.2|chromosome	1491192	1491698	+	507	459
PA1375	refseq|NC_002516.2|chromosome	1491913	1493055	+	1143	1731
PA1376	refseq|NC_002516.2|chromosome	1493090	1494823	-	1734	5908
PA1377	refseq|NC_002516.2|chromosome	1494959	1495492	+	534	2269
PA1378	refseq|NC_002516.2|chromosome	1495635	1495997	+	363	554
PA1379	refseq|NC_002516.2|chromosome	1496087	1496920	-	834	442
PA1380	refseq|NC_002516.2|chromosome	1497012	1497977	+	966	2559
PA1381	refseq|NC_002516.2|chromosome	1498338	1498829	+	492	331
PA1382	refseq|NC_002516.2|chromosome	1498813	1501092	+	2280	8112
PA1383	refseq|NC_002516.2|chromosome	1501611	1503416	+	1806	2948
PA1384	refseq|NC_002516.2|chromosome	1503568	1504581	+	1014	451
PA1385	refseq|NC_002516.2|chromosome	1504605	1505729	+	1125	955
PA1386	refseq|NC_002516.2|chromosome	1505749	1507017	+	1269	820
PA1387	refseq|NC_002516.2|chromosome	1507164	1508720	+	1557	2771
PA1388	refseq|NC_002516.2|chromosome	1508737	1509465	+	729	390
PA1389	refseq|NC_002516.2|chromosome	1509562	1511046	+	1485	577
PA1390	refseq|NC_002516.2|chromosome	1511232	1512266	+	1035	560
PA1391	refseq|NC_002516.2|chromosome	1512260	1514035	+	1776	514
PA1392	refseq|NC_002516.2|chromosome	1514036	1515280	+	1245	1065
PA1393	refseq|NC_002516.2|chromosome	1515337	1515927	-	591	334
PA1394	refseq|NC_002516.2|chromosome	1516433	1516687	+	255	106
PA1395	refseq|NC_002516.2|chromosome	1516703	1517119	+	417	106
PA1396	refseq|NC_002516.2|chromosome	1517146	1518768	-	1623	468
PA1397	refseq|NC_002516.2|chromosome	1518914	1519546	+	633	736
PA1398	refseq|NC_002516.2|chromosome	1519627	1519968	+	342	401
PA1399	refseq|NC_002516.2|chromosome	1519984	1520904	-	921	318
PA1400	refseq|NC_002516.2|chromosome	1521109	1524396	+	3288	710
PA1401	refseq|NC_002516.2|chromosome	1524424	1524831	-	408	584
PA1402	refseq|NC_002516.2|chromosome	1524909	1525574	-	666	480
PA1403	refseq|NC_002516.2|chromosome	1525667	1526299	+	633	506
PA1404	refseq|NC_002516.2|chromosome	1526430	1526657	-	228	339
PA1405	refseq|NC_002516.2|chromosome	1527191	1528783	+	1593	911
PA1406	refseq|NC_002516.2|chromosome	1528803	1529561	-	759	416
PA1407	refseq|NC_002516.2|chromosome	1529597	1530538	-	942	266
PA1408	refseq|NC_002516.2|chromosome	1530605	1533028	-	2424	1888
PA1409	refseq|NC_002516.2|chromosome	1533238	1534278	+	1041	379
PA1410	refseq|NC_002516.2|chromosome	1534289	1535380	+	1092	274
PA1411	refseq|NC_002516.2|chromosome	1535586	1536497	+	912	406
PA1412	refseq|NC_002516.2|chromosome	1536457	1537650	-	1194	242
PA1413	refseq|NC_002516.2|chromosome	1537755	1538627	+	873	529
PA1414	refseq|NC_002516.2|chromosome	1538674	1538916	+	243	1028
PA1415	refseq|NC_002516.2|chromosome	1538976	1539704	-	729	832
PA1416	refseq|NC_002516.2|chromosome	1539749	1541131	-	1383	501
PA1417	refseq|NC_002516.2|chromosome	1541145	1542746	-	1602	315
PA1418	refseq|NC_002516.2|chromosome	1542822	1544213	-	1392	422
PA1419	refseq|NC_002516.2|chromosome	1544307	1545818	-	1512	322
PA1420	refseq|NC_002516.2|chromosome	1545837	1546256	-	420	165
PA1421	refseq|NC_002516.2|chromosome	1546271	1547230	-	960	342
PA1422	refseq|NC_002516.2|chromosome	1547437	1548330	+	894	583
PA1423	refseq|NC_002516.2|chromosome	1548334	1549587	-	1254	620
PA1424	refseq|NC_002516.2|chromosome	1549883	1550494	+	612	597
PA1425	refseq|NC_002516.2|chromosome	1550984	1552600	+	1617	529
PA1426	refseq|NC_002516.2|chromosome	1552641	1552997	+	357	141
PA1427	refseq|NC_002516.2|chromosome	1553112	1553675	+	564	345
PA1428	refseq|NC_002516.2|chromosome	1554415	1554846	+	432	149
PA1429	refseq|NC_002516.2|chromosome	1555012	1557720	+	2709	1165
PA1430	refseq|NC_002516.2|chromosome	1558171	1558890	+	720	12516
PA1431	refseq|NC_002516.2|chromosome	1558880	1559122	-	243	6723
PA1432	refseq|NC_002516.2|chromosome	1559254	1559859	+	606	13486
PA1433	refseq|NC_002516.2|chromosome	1559966	1561918	-	1953	2211
PA1434	refseq|NC_002516.2|chromosome	1561919	1562632	-	714	480
PA1435	refseq|NC_002516.2|chromosome	1562813	1563970	+	1158	411
PA1436	refseq|NC_002516.2|chromosome	1563967	1567077	+	3111	2508
PA1437	refseq|NC_002516.2|chromosome	1567181	1567870	+	690	1409
PA1438	refseq|NC_002516.2|chromosome	1567848	1569293	+	1446	1591
PA1439	refseq|NC_002516.2|chromosome	1569302	1569709	-	408	494
PA1440	refseq|NC_002516.2|chromosome	1569721	1570308	-	588	5245
PA1441	refseq|NC_002516.2|chromosome	1570496	1571779	+	1284	1632
PA1442	refseq|NC_002516.2|chromosome	1572023	1572544	+	522	588
PA1443	refseq|NC_002516.2|chromosome	1572552	1573523	+	972	2685
PA1444	refseq|NC_002516.2|chromosome	1573551	1574024	+	474	1025
PA1445	refseq|NC_002516.2|chromosome	1574026	1574478	+	453	752
PA1446	refseq|NC_002516.2|chromosome	1574475	1575242	+	768	992
PA1447	refseq|NC_002516.2|chromosome	1575290	1575559	+	270	368
PA1448	refseq|NC_002516.2|chromosome	1575559	1576335	+	777	403
PA1449	refseq|NC_002516.2|chromosome	1576338	1577474	+	1137	506
PA1450	refseq|NC_002516.2|chromosome	1577547	1578806	+	1260	325
PA1451	refseq|NC_002516.2|chromosome	1578839	1580182	+	1344	266
PA1452	refseq|NC_002516.2|chromosome	1580321	1582444	+	2124	2414
PA1453	refseq|NC_002516.2|chromosome	1582528	1583817	+	1290	5904
PA1454	refseq|NC_002516.2|chromosome	1583956	1584798	+	843	7071
PA1455	refseq|NC_002516.2|chromosome	1584795	1585538	+	744	4553
PA1456	refseq|NC_002516.2|chromosome	1585640	1586014	+	375	3020
PA1457	refseq|NC_002516.2|chromosome	1586034	1586822	+	789	4579
PA1458	refseq|NC_002516.2|chromosome	1587023	1589284	+	2262	6071
PA1459	refseq|NC_002516.2|chromosome	1589338	1590444	+	1107	2718
PA1460	refseq|NC_002516.2|chromosome	1590533	1591273	+	741	924
PA1461	refseq|NC_002516.2|chromosome	1591286	1592176	+	891	1241
PA1462	refseq|NC_002516.2|chromosome	1592271	1593059	+	789	3543
PA1463	refseq|NC_002516.2|chromosome	1593151	1594041	+	891	2705
PA1464	refseq|NC_002516.2|chromosome	1594087	1594566	+	480	6312
PA1465	refseq|NC_002516.2|chromosome	1594597	1595004	+	408	917
PA1466	refseq|NC_002516.2|chromosome	1595032	1595718	-	687	612
PA1467	refseq|NC_002516.2|chromosome	1595827	1596798	+	972	988
PA1468	refseq|NC_002516.2|chromosome	1596889	1597305	+	417	391
PA1469	refseq|NC_002516.2|chromosome	1597365	1598087	+	723	960
PA1470	refseq|NC_002516.2|chromosome	1598221	1598958	+	738	820
PA1471	refseq|NC_002516.2|chromosome	1599024	1599320	-	297	3100
PA1472	refseq|NC_002516.2|chromosome	1599428	1599982	-	555	269
PA1473	refseq|NC_002516.2|chromosome	1600083	1600418	-	336	344
PA1474	refseq|NC_002516.2|chromosome	1600415	1601893	-	1479	3558
PA1475	refseq|NC_002516.2|chromosome	1602179	1602880	+	702	856
PA1476	refseq|NC_002516.2|chromosome	1602877	1603548	+	672	683
PA1477	refseq|NC_002516.2|chromosome	1603671	1604429	+	759	987
PA1478	refseq|NC_002516.2|chromosome	1604426	1604602	+	177	185
PA1479	refseq|NC_002516.2|chromosome	1604599	1605087	+	489	582
PA1480	refseq|NC_002516.2|chromosome	1605088	1607061	+	1974	1544
PA1481	refseq|NC_002516.2|chromosome	1607065	1607607	+	543	401
PA1482	refseq|NC_002516.2|chromosome	1607604	1608071	+	468	459
PA1483	refseq|NC_002516.2|chromosome	1608068	1609291	+	1224	973
PA1484	refseq|NC_002516.2|chromosome	1609738	1610544	-	807	777
PA1485	refseq|NC_002516.2|chromosome	1610745	1612112	+	1368	333
PA1486	refseq|NC_002516.2|chromosome	1612126	1613226	+	1101	531
PA1487	refseq|NC_002516.2|chromosome	1613234	1614649	-	1416	531
PA1488	refseq|NC_002516.2|chromosome	1614670	1615908	-	1239	427
PA1489	refseq|NC_002516.2|chromosome	1615895	1617085	-	1191	560
PA1490	refseq|NC_002516.2|chromosome	1617489	1618265	-	777	537
PA1491	refseq|NC_002516.2|chromosome	1618612	1619847	+	1236	605
PA1492	refseq|NC_002516.2|chromosome	1619907	1620263	+	357	327
PA1493	refseq|NC_002516.2|chromosome	1620345	1621343	-	999	6373
PA1494	refseq|NC_002516.2|chromosome	1621472	1623127	-	1656	1013
PA1495	refseq|NC_002516.2|chromosome	1623251	1623877	-	627	169
PA1496	refseq|NC_002516.2|chromosome	1623864	1624715	-	852	430
PA1497	refseq|NC_002516.2|chromosome	1624781	1625695	-	915	200
PA1498	refseq|NC_002516.2|chromosome	1626062	1627495	-	1434	260
PA1499	refseq|NC_002516.2|chromosome	1627497	1628762	-	1266	101
PA1500	refseq|NC_002516.2|chromosome	1629059	1629949	-	891	349
PA1501	refseq|NC_002516.2|chromosome	1630024	1630806	-	783	2923
PA1502	refseq|NC_002516.2|chromosome	1630902	1632677	-	1776	2030
PA1503	refseq|NC_002516.2|chromosome	1633006	1633437	+	432	247
PA1504	refseq|NC_002516.2|chromosome	1633842	1634492	-	651	1131
PA1505	refseq|NC_002516.2|chromosome	1634728	1635723	+	996	8438
PA1506	refseq|NC_002516.2|chromosome	1635908	1636237	+	330	327
PA1507	refseq|NC_002516.2|chromosome	1636329	1637696	-	1368	1263
PA1508	refseq|NC_002516.2|chromosome	1638379	1638639	-	261	591
PA1509	refseq|NC_002516.2|chromosome	1638652	1639794	-	1143	1742
PA1510	refseq|NC_002516.2|chromosome	1639791	1641500	-	1710	1975
PA1511	refseq|NC_002516.2|chromosome	1641497	1644025	-	2529	581
PA1512	refseq|NC_002516.2|chromosome	1644207	1644725	-	519	86
PA1513	refseq|NC_002516.2|chromosome	1645211	1646488	-	1278	3158
PA1514	refseq|NC_002516.2|chromosome	1646537	1647046	-	510	1236
PA1515	refseq|NC_002516.2|chromosome	1647101	1648099	-	999	2076
PA1516	refseq|NC_002516.2|chromosome	1648117	1648632	-	516	1530
PA1517	refseq|NC_002516.2|chromosome	1648629	1649555	-	927	3079
PA1518	refseq|NC_002516.2|chromosome	1649928	1650308	+	381	1394
PA1519	refseq|NC_002516.2|chromosome	1650549	1651898	-	1350	475
PA1520	refseq|NC_002516.2|chromosome	1652273	1653052	+	780	4294
PA1521	refseq|NC_002516.2|chromosome	1653106	1654410	-	1305	1227
PA1522	refseq|NC_002516.2|chromosome	1654480	1655319	-	840	942
PA1523	refseq|NC_002516.2|chromosome	1655346	1657745	-	2400	2445
PA1524	refseq|NC_002516.2|chromosome	1657738	1659192	-	1455	1684
PA1525	refseq|NC_002516.2|chromosome	1659413	1660546	-	1134	3092
PA1526	refseq|NC_002516.2|chromosome	1660727	1661386	+	660	1666
PA1527	refseq|NC_002516.2|chromosome	1661412	1664900	+	3489	3832
PA1528	refseq|NC_002516.2|chromosome	1665065	1665934	+	870	5787
PA1529	refseq|NC_002516.2|chromosome	1666025	1668409	+	2385	1965
PA1530	refseq|NC_002516.2|chromosome	1668455	1668832	+	378	391
PA1530.1	refseq|NC_002516.2|chromosome	1668840	1669799	+	960	200
PA1531	refseq|NC_002516.2|chromosome	1669086	1669952	-	867	97
PA1532	refseq|NC_002516.2|chromosome	1669989	1672034	+	2046	8240
PA1533	refseq|NC_002516.2|chromosome	1672080	1672406	+	327	5361
PA1534	refseq|NC_002516.2|chromosome	1672485	1673081	+	597	680
PA1535	refseq|NC_002516.2|chromosome	1673204	1674352	+	1149	928
PA1536	refseq|NC_002516.2|chromosome	1674365	1674904	-	540	462
PA1537	refseq|NC_002516.2|chromosome	1674978	1675865	-	888	651
PA1538	refseq|NC_002516.2|chromosome	1675862	1677445	-	1584	2594
PA1539	refseq|NC_002516.2|chromosome	1677559	1678407	+	849	2893
PA1540	refseq|NC_002516.2|chromosome	1678261	1678590	-	330	680
PA1541	refseq|NC_002516.2|chromosome	1678584	1678952	-	369	3481
PA1542	refseq|NC_002516.2|chromosome	1679361	1680197	-	837	2522
PA1543	refseq|NC_002516.2|chromosome	1680437	1680985	-	549	2142
PA1544	refseq|NC_002516.2|chromosome	1681071	1681805	-	735	4532
PA1545	refseq|NC_002516.2|chromosome	1682051	1682518	+	468	2367
PA1546	refseq|NC_002516.2|chromosome	1682567	1683949	-	1383	2012
PA1547	refseq|NC_002516.2|chromosome	1684077	1684760	-	684	497
PA1548	refseq|NC_002516.2|chromosome	1684753	1684962	-	210	190
PA1549	refseq|NC_002516.2|chromosome	1684941	1687376	-	2436	1099
PA1550	refseq|NC_002516.2|chromosome	1687373	1687912	-	540	1390
PA1551	refseq|NC_002516.2|chromosome	1687924	1689339	-	1416	6109
PA1552	refseq|NC_002516.2|chromosome	1689557	1690513	-	957	3464
PA1552.1	refseq|NC_002516.2|chromosome	1690510	1690695	-	186	403
PA1553	refseq|NC_002516.2|chromosome	1690701	1691312	-	612	2056
PA1554	refseq|NC_002516.2|chromosome	1691327	1692754	-	1428	6337
PA1555	refseq|NC_002516.2|chromosome	1693119	1694045	-	927	633
PA1555.1	refseq|NC_002516.2|chromosome	1694042	1694227	-	186	130
PA1556	refseq|NC_002516.2|chromosome	1694233	1694841	-	609	240
PA1557	refseq|NC_002516.2|chromosome	1694852	1696279	-	1428	1104
PA1558	refseq|NC_002516.2|chromosome	1696467	1697099	+	633	633
PA1559	refseq|NC_002516.2|chromosome	1697188	1697919	+	732	1396
PA1560	refseq|NC_002516.2|chromosome	1697916	1698344	+	429	429
PA1561	refseq|NC_002516.2|chromosome	1698382	1699947	-	1566	1067
PA1562	refseq|NC_002516.2|chromosome	1700320	1703052	-	2733	17058
PA1563	refseq|NC_002516.2|chromosome	1703379	1704437	+	1059	1425
PA1564	refseq|NC_002516.2|chromosome	1704522	1704761	+	240	337
PA1565	refseq|NC_002516.2|chromosome	1704793	1706103	-	1311	465
PA1566	refseq|NC_002516.2|chromosome	1706172	1707536	-	1365	310
PA1567	refseq|NC_002516.2|chromosome	1708004	1709401	-	1398	823
PA1568	refseq|NC_002516.2|chromosome	1709412	1709765	-	354	162
PA1569	refseq|NC_002516.2|chromosome	1709821	1711191	-	1371	932
PA1570	refseq|NC_002516.2|chromosome	1711569	1712450	+	882	1633
PA1571	refseq|NC_002516.2|chromosome	1712519	1712698	-	180	1596
