# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995084_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995084.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995084.bam
PA1868	refseq|NC_002516.2|chromosome	2028968	2031298	+	2331	409
PA1869	refseq|NC_002516.2|chromosome	2031466	2031705	+	240	611
PA1870	refseq|NC_002516.2|chromosome	2031988	2032413	+	426	152
PA1871	refseq|NC_002516.2|chromosome	2032695	2033951	+	1257	8615
PA1872	refseq|NC_002516.2|chromosome	2034066	2034857	-	792	2314
PA1873	refseq|NC_002516.2|chromosome	2034918	2035940	-	1023	826
PA1874	refseq|NC_002516.2|chromosome	2036441	2043847	+	7407	5887
PA1875	refseq|NC_002516.2|chromosome	2043847	2045124	+	1278	454
PA1876	refseq|NC_002516.2|chromosome	2045114	2047285	+	2172	752
PA1877	refseq|NC_002516.2|chromosome	2047275	2048462	+	1188	413
PA1878	refseq|NC_002516.2|chromosome	2048570	2049148	-	579	348
PA1879	refseq|NC_002516.2|chromosome	2049237	2049791	-	555	429
PA1880	refseq|NC_002516.2|chromosome	2049949	2052144	-	2196	2127
PA1881	refseq|NC_002516.2|chromosome	2052149	2052610	-	462	854
PA1882	refseq|NC_002516.2|chromosome	2052941	2053264	+	324	198
PA1883	refseq|NC_002516.2|chromosome	2053277	2053675	+	399	109
PA1884	refseq|NC_002516.2|chromosome	2053672	2054223	-	552	287
PA1885	refseq|NC_002516.2|chromosome	2054309	2054842	+	534	190
PA1886	refseq|NC_002516.2|chromosome	2054911	2057274	+	2364	1350
PA1887	refseq|NC_002516.2|chromosome	2057278	2057946	-	669	367
PA1888	refseq|NC_002516.2|chromosome	2057930	2059339	-	1410	1215
PA1889	refseq|NC_002516.2|chromosome	2059569	2060552	+	984	952
PA1890	refseq|NC_002516.2|chromosome	2060566	2061189	-	624	674
PA1891	refseq|NC_002516.2|chromosome	2061278	2061667	-	390	82
PA1892	refseq|NC_002516.2|chromosome	2061664	2062401	-	738	120
PA1893	refseq|NC_002516.2|chromosome	2062398	2064827	-	2430	349
PA1894	refseq|NC_002516.2|chromosome	2064853	2065545	-	693	305
PA1895	refseq|NC_002516.2|chromosome	2065493	2066767	-	1275	1138
PA1896	refseq|NC_002516.2|chromosome	2066786	2067955	-	1170	655
PA1897	refseq|NC_002516.2|chromosome	2067961	2068728	-	768	867
PA1898	refseq|NC_002516.2|chromosome	2069490	2070203	+	714	356
PA1899	refseq|NC_002516.2|chromosome	2070685	2071173	+	489	208
PA1900	refseq|NC_002516.2|chromosome	2071209	2071697	+	489	1696
PA1901	refseq|NC_002516.2|chromosome	2071721	2072938	+	1218	49
PA1902	refseq|NC_002516.2|chromosome	2072935	2073558	+	624	0
PA1903	refseq|NC_002516.2|chromosome	2073555	2075438	+	1884	4
PA1904	refseq|NC_002516.2|chromosome	2075452	2076288	+	837	1
PA1905	refseq|NC_002516.2|chromosome	2076311	2076958	+	648	95
PA1906	refseq|NC_002516.2|chromosome	2077047	2077583	-	537	336
PA1907	refseq|NC_002516.2|chromosome	2077626	2079266	-	1641	607
PA1908	refseq|NC_002516.2|chromosome	2079263	2080474	-	1212	267
PA1909	refseq|NC_002516.2|chromosome	2080661	2081812	-	1152	449
PA1910	refseq|NC_002516.2|chromosome	2081853	2084267	-	2415	1517
PA1911	refseq|NC_002516.2|chromosome	2084476	2085426	-	951	1928
PA1912	refseq|NC_002516.2|chromosome	2085423	2085929	-	507	1565
PA1913	refseq|NC_002516.2|chromosome	2086021	2086701	-	681	358
PA1914	refseq|NC_002516.2|chromosome	2086808	2088034	-	1227	548
PA1915	refseq|NC_002516.2|chromosome	2088602	2090149	-	1548	1368
PA1916	refseq|NC_002516.2|chromosome	2090213	2091445	-	1233	317
PA1917	refseq|NC_002516.2|chromosome	2091490	2091837	-	348	43
PA1918	refseq|NC_002516.2|chromosome	2091850	2093250	-	1401	333
PA1919	refseq|NC_002516.2|chromosome	2093444	2094142	-	699	649
PA1920	refseq|NC_002516.2|chromosome	2094329	2096356	-	2028	1165
PA1921	refseq|NC_002516.2|chromosome	2096514	2097323	-	810	223
PA1922	refseq|NC_002516.2|chromosome	2097491	2099452	+	1962	223
PA1923	refseq|NC_002516.2|chromosome	2099452	2103297	+	3846	315
PA1924	refseq|NC_002516.2|chromosome	2103294	2103770	+	477	157
PA1925	refseq|NC_002516.2|chromosome	2103770	2104096	+	327	180
PA1926	refseq|NC_002516.2|chromosome	2104177	2106447	+	2271	966
PA1927	refseq|NC_002516.2|chromosome	2106580	2108880	+	2301	617
PA1928	refseq|NC_002516.2|chromosome	2108942	2109511	-	570	495
PA1929	refseq|NC_002516.2|chromosome	2109558	2109854	-	297	348
PA1930	refseq|NC_002516.2|chromosome	2110226	2111521	+	1296	2755
PA1931	refseq|NC_002516.2|chromosome	2111691	2112203	+	513	701
PA1932	refseq|NC_002516.2|chromosome	2112200	2113189	+	990	1901
PA1933	refseq|NC_002516.2|chromosome	2113186	2115390	+	2205	4428
PA1934	refseq|NC_002516.2|chromosome	2115885	2116265	+	381	383
PA1935	refseq|NC_002516.2|chromosome	2117030	2117734	-	705	1974
PA1936	refseq|NC_002516.2|chromosome	2117897	2118097	+	201	1519
PA1937	refseq|NC_002516.2|chromosome	2118585	2118893	+	309	251
PA1938	refseq|NC_002516.2|chromosome	2118926	2119747	+	822	481
PA1939	refseq|NC_002516.2|chromosome	2120225	2122222	-	1998	7338
PA1940	refseq|NC_002516.2|chromosome	2122579	2123718	-	1140	1224
PA1941	refseq|NC_002516.2|chromosome	2123897	2125792	-	1896	2292
PA1942	refseq|NC_002516.2|chromosome	2126104	2126334	-	231	407
PA1943	refseq|NC_002516.2|chromosome	2126396	2127493	-	1098	1822
PA1944	refseq|NC_002516.2|chromosome	2127684	2129171	+	1488	2704
PA1945	refseq|NC_002516.2|chromosome	2129307	2130635	+	1329	1178
PA1946	refseq|NC_002516.2|chromosome	2130854	2131813	+	960	23516
PA1947	refseq|NC_002516.2|chromosome	2131835	2133367	+	1533	12604
PA1948	refseq|NC_002516.2|chromosome	2133391	2134389	+	999	4482
PA1949	refseq|NC_002516.2|chromosome	2134393	2135406	+	1014	5810
PA1950	refseq|NC_002516.2|chromosome	2135460	2136386	+	927	5312
PA1951	refseq|NC_002516.2|chromosome	2136520	2137785	-	1266	2302
PA1952	refseq|NC_002516.2|chromosome	2137846	2138598	-	753	154
PA1953	refseq|NC_002516.2|chromosome	2138612	2139292	-	681	112
PA1954	refseq|NC_002516.2|chromosome	2139354	2140376	-	1023	255
PA1955	refseq|NC_002516.2|chromosome	2140433	2141002	-	570	126
PA1956	refseq|NC_002516.2|chromosome	2140999	2141487	-	489	119
PA1957	refseq|NC_002516.2|chromosome	2141790	2142317	-	528	200
PA1958	refseq|NC_002516.2|chromosome	2142314	2142889	-	576	416
PA1959	refseq|NC_002516.2|chromosome	2143173	2144006	+	834	345
PA1960	refseq|NC_002516.2|chromosome	2144077	2144799	+	723	240
PA1961	refseq|NC_002516.2|chromosome	2144810	2145745	-	936	370
PA1962	refseq|NC_002516.2|chromosome	2145894	2146502	+	609	277
PA1963	refseq|NC_002516.2|chromosome	2146609	2146875	+	267	1091
PA1964	refseq|NC_002516.2|chromosome	2146961	2148526	-	1566	2204
PA1965	refseq|NC_002516.2|chromosome	2148854	2149189	+	336	334
PA1966	refseq|NC_002516.2|chromosome	2149472	2149843	+	372	120
PA1967	refseq|NC_002516.2|chromosome	2149864	2150364	-	501	224
PA1968	refseq|NC_002516.2|chromosome	2150524	2150781	+	258	603
PA1969	refseq|NC_002516.2|chromosome	2150828	2151220	+	393	825
PA1970	refseq|NC_002516.2|chromosome	2151287	2151526	-	240	76
PA1971	refseq|NC_002516.2|chromosome	2151755	2153068	-	1314	265
PA1972	refseq|NC_002516.2|chromosome	2153594	2155297	+	1704	403
PA1973	refseq|NC_002516.2|chromosome	2155374	2157701	+	2328	597
PA1974	refseq|NC_002516.2|chromosome	2157968	2159167	+	1200	139
PA1975	refseq|NC_002516.2|chromosome	2159270	2160433	+	1164	201
PA1976	refseq|NC_002516.2|chromosome	2160363	2163008	+	2646	456
PA1977	refseq|NC_002516.2|chromosome	2163010	2163873	-	864	161
PA1978	refseq|NC_002516.2|chromosome	2163883	2164548	-	666	890
PA1979	refseq|NC_002516.2|chromosome	2165213	2165863	+	651	342
PA1980	refseq|NC_002516.2|chromosome	2165876	2166553	+	678	66
PA1981	refseq|NC_002516.2|chromosome	2166580	2167227	-	648	26
PA1982	refseq|NC_002516.2|chromosome	2167281	2169152	-	1872	325
PA1983	refseq|NC_002516.2|chromosome	2169464	2169901	+	438	118
PA1984	refseq|NC_002516.2|chromosome	2169988	2171508	+	1521	148
PA1985	refseq|NC_002516.2|chromosome	2171865	2171936	+	72	2331
PA1986	refseq|NC_002516.2|chromosome	2171989	2172903	+	915	491
PA1987	refseq|NC_002516.2|chromosome	2172913	2173665	+	753	494
PA1988	refseq|NC_002516.2|chromosome	2173662	2173940	+	279	178
PA1989	refseq|NC_002516.2|chromosome	2173912	2175057	+	1146	512
PA1990	refseq|NC_002516.2|chromosome	2175062	2176888	+	1827	449
PA1991	refseq|NC_002516.2|chromosome	2176974	2178137	+	1164	5108
PA1992	refseq|NC_002516.2|chromosome	2178121	2179815	+	1695	3083
PA1993	refseq|NC_002516.2|chromosome	2179848	2181056	-	1209	1145
PA1994	refseq|NC_002516.2|chromosome	2181181	2181744	-	564	1755
PA1995	refseq|NC_002516.2|chromosome	2181741	2182097	-	357	2228
PA1996	refseq|NC_002516.2|chromosome	2182116	2182394	-	279	1013
PA1997	refseq|NC_002516.2|chromosome	2182452	2184407	-	1956	4660
PA1998	refseq|NC_002516.2|chromosome	2184475	2185395	-	921	1022
PA1999	refseq|NC_002516.2|chromosome	2185527	2186225	+	699	10387
PA2000	refseq|NC_002516.2|chromosome	2186260	2186916	+	657	9055
PA2001	refseq|NC_002516.2|chromosome	2187065	2188246	+	1182	22716
PA2002	refseq|NC_002516.2|chromosome	2188459	2189883	+	1425	4489
PA2003	refseq|NC_002516.2|chromosome	2190084	2190854	-	771	1355
PA2004	refseq|NC_002516.2|chromosome	2190891	2192282	-	1392	772
PA2005	refseq|NC_002516.2|chromosome	2192544	2193989	-	1446	1113
PA2006	refseq|NC_002516.2|chromosome	2194058	2195410	-	1353	450
PA2007	refseq|NC_002516.2|chromosome	2195494	2196132	-	639	2009
PA2008	refseq|NC_002516.2|chromosome	2196129	2197427	-	1299	5437
PA2009	refseq|NC_002516.2|chromosome	2197432	2198730	-	1299	5526
PA2010	refseq|NC_002516.2|chromosome	2198891	2199694	+	804	358
PA2011	refseq|NC_002516.2|chromosome	2199762	2200664	-	903	2318
PA2012	refseq|NC_002516.2|chromosome	2200685	2202652	-	1968	5821
PA2013	refseq|NC_002516.2|chromosome	2202649	2203446	-	798	2734
PA2014	refseq|NC_002516.2|chromosome	2203460	2205067	-	1608	8097
PA2015	refseq|NC_002516.2|chromosome	2205190	2206353	-	1164	21491
PA2016	refseq|NC_002516.2|chromosome	2206402	2206806	-	405	7686
PA2017	refseq|NC_002516.2|chromosome	2206999	2207928	+	930	986
PA2018	refseq|NC_002516.2|chromosome	2208169	2211306	-	3138	1896
PA2019	refseq|NC_002516.2|chromosome	2211322	2212512	-	1191	591
PA2020	refseq|NC_002516.2|chromosome	2212677	2213309	+	633	3742
PA2021	refseq|NC_002516.2|chromosome	2213315	2213539	-	225	518
PA2022	refseq|NC_002516.2|chromosome	2213693	2215054	+	1362	528
PA2023	refseq|NC_002516.2|chromosome	2215102	2215941	+	840	3053
PA2024	refseq|NC_002516.2|chromosome	2216121	2216543	-	423	1944
PA2025	refseq|NC_002516.2|chromosome	2216688	2218043	+	1356	4186
PA2026	refseq|NC_002516.2|chromosome	2218098	2219099	-	1002	599
PA2027	refseq|NC_002516.2|chromosome	2219253	2219645	-	393	368
PA2028	refseq|NC_002516.2|chromosome	2219778	2220251	+	474	567
PA2029	refseq|NC_002516.2|chromosome	2220275	2220574	+	300	552
PA2030	refseq|NC_002516.2|chromosome	2220649	2220906	-	258	2476
PA2031	refseq|NC_002516.2|chromosome	2220903	2221157	-	255	585
PA2032	refseq|NC_002516.2|chromosome	2221337	2222761	+	1425	2785
PA2033	refseq|NC_002516.2|chromosome	2222896	2223804	+	909	9831
PA2034	refseq|NC_002516.2|chromosome	2223804	2224478	+	675	1182
PA2035	refseq|NC_002516.2|chromosome	2224486	2226144	-	1659	1831
PA2036	refseq|NC_002516.2|chromosome	2226879	2227400	+	522	87
PA2037	refseq|NC_002516.2|chromosome	2227541	2229001	+	1461	953
PA2038	refseq|NC_002516.2|chromosome	2229126	2229440	-	315	281
PA2039	refseq|NC_002516.2|chromosome	2229425	2230183	-	759	335
PA2040	refseq|NC_002516.2|chromosome	2230689	2232065	+	1377	8750
PA2041	refseq|NC_002516.2|chromosome	2232222	2233592	+	1371	2293
PA2042	refseq|NC_002516.2|chromosome	2234080	2235309	+	1230	984
PA2043	refseq|NC_002516.2|chromosome	2235430	2236332	+	903	386
PA2044	refseq|NC_002516.2|chromosome	2236492	2238366	-	1875	2819
PA2045	refseq|NC_002516.2|chromosome	2238541	2238801	-	261	639
PA2046	refseq|NC_002516.2|chromosome	2238860	2239267	-	408	117
PA2047	refseq|NC_002516.2|chromosome	2240302	2241234	-	933	746
PA2048	refseq|NC_002516.2|chromosome	2241705	2242112	+	408	390
PA2049	refseq|NC_002516.2|chromosome	2242170	2243603	-	1434	726
PA2050	refseq|NC_002516.2|chromosome	2244492	2244998	+	507	126
PA2051	refseq|NC_002516.2|chromosome	2244995	2245948	+	954	112
PA2052	refseq|NC_002516.2|chromosome	2245986	2246456	-	471	445
PA2053	refseq|NC_002516.2|chromosome	2246496	2247158	-	663	319
PA2054	refseq|NC_002516.2|chromosome	2247273	2248160	+	888	375
PA2055	refseq|NC_002516.2|chromosome	2248167	2249582	-	1416	203
PA2056	refseq|NC_002516.2|chromosome	2249693	2250595	+	903	904
PA2057	refseq|NC_002516.2|chromosome	2251275	2253815	+	2541	677
PA2058	refseq|NC_002516.2|chromosome	2253819	2255627	+	1809	239
PA2059	refseq|NC_002516.2|chromosome	2255629	2256702	+	1074	165
PA2060	refseq|NC_002516.2|chromosome	2256704	2257720	+	1017	93
PA2061	refseq|NC_002516.2|chromosome	2257722	2259332	+	1611	378
PA2062	refseq|NC_002516.2|chromosome	2259478	2260659	+	1182	494
PA2063	refseq|NC_002516.2|chromosome	2260862	2262085	+	1224	490
PA2064	refseq|NC_002516.2|chromosome	2262105	2263082	-	978	152
PA2065	refseq|NC_002516.2|chromosome	2263079	2264977	-	1899	368
PA2066	refseq|NC_002516.2|chromosome	2265126	2265764	-	639	469
PA2067	refseq|NC_002516.2|chromosome	2265761	2266429	-	669	407
PA2068	refseq|NC_002516.2|chromosome	2266431	2267594	-	1164	599
PA2069	refseq|NC_002516.2|chromosome	2267638	2269362	-	1725	3363
PA2070	refseq|NC_002516.2|chromosome	2269542	2272184	-	2643	773
PA2071	refseq|NC_002516.2|chromosome	2272460	2274568	+	2109	3628
PA2072	refseq|NC_002516.2|chromosome	2274740	2277334	+	2595	2161
PA2073	refseq|NC_002516.2|chromosome	2277552	2278982	+	1431	330
PA2074	refseq|NC_002516.2|chromosome	2278982	2279794	+	813	44
PA2075	refseq|NC_002516.2|chromosome	2279917	2281578	-	1662	266
PA2076	refseq|NC_002516.2|chromosome	2282480	2283382	+	903	770
PA2077	refseq|NC_002516.2|chromosome	2283419	2285323	-	1905	241
PA2078	refseq|NC_002516.2|chromosome	2285363	2287237	-	1875	243
PA2079	refseq|NC_002516.2|chromosome	2287523	2288929	-	1407	690
PA2080	refseq|NC_002516.2|chromosome	2289085	2290335	-	1251	1005
PA2081	refseq|NC_002516.2|chromosome	2290339	2290980	-	642	1315
PA2082	refseq|NC_002516.2|chromosome	2291113	2291589	+	477	552
PA2083	refseq|NC_002516.2|chromosome	2291791	2293065	+	1275	560
PA2084	refseq|NC_002516.2|chromosome	2293153	2294985	+	1833	343
PA2085	refseq|NC_002516.2|chromosome	2295013	2295522	+	510	68
PA2086	refseq|NC_002516.2|chromosome	2295533	2296435	+	903	78
PA2087	refseq|NC_002516.2|chromosome	2296432	2297088	+	657	57
PA2088	refseq|NC_002516.2|chromosome	2297072	2297920	+	849	216
PA2089	refseq|NC_002516.2|chromosome	2298012	2300663	+	2652	1751
PA2090	refseq|NC_002516.2|chromosome	2300676	2301755	+	1080	73
PA2091	refseq|NC_002516.2|chromosome	2301752	2303035	+	1284	86
PA2092	refseq|NC_002516.2|chromosome	2303022	2304215	+	1194	197
PA2093	refseq|NC_002516.2|chromosome	2304318	2304827	+	510	228
PA2094	refseq|NC_002516.2|chromosome	2304824	2305780	+	957	285
PA2095	refseq|NC_002516.2|chromosome	2305782	2306627	-	846	267
PA2096	refseq|NC_002516.2|chromosome	2306776	2307810	-	1035	429
PA2097	refseq|NC_002516.2|chromosome	2307957	2309432	+	1476	732
PA2098	refseq|NC_002516.2|chromosome	2309443	2310372	+	930	238
PA2099	refseq|NC_002516.2|chromosome	2310357	2311112	+	756	545
PA2100	refseq|NC_002516.2|chromosome	2311333	2312766	-	1434	3953
PA2101	refseq|NC_002516.2|chromosome	2312899	2313789	+	891	681
PA2102	refseq|NC_002516.2|chromosome	2313791	2314249	+	459	541
PA2103	refseq|NC_002516.2|chromosome	2314512	2315690	+	1179	1750
PA2104	refseq|NC_002516.2|chromosome	2315709	2316626	+	918	971
PA2105	refseq|NC_002516.2|chromosome	2316708	2317403	+	696	936
PA2106	refseq|NC_002516.2|chromosome	2317400	2318134	+	735	1140
PA2107	refseq|NC_002516.2|chromosome	2318226	2318624	-	399	177
PA2108	refseq|NC_002516.2|chromosome	2318795	2320567	+	1773	404
PA2109	refseq|NC_002516.2|chromosome	2320586	2321062	-	477	99
PA2110	refseq|NC_002516.2|chromosome	2321130	2322071	-	942	171
PA2111	refseq|NC_002516.2|chromosome	2322068	2322781	-	714	194
PA2112	refseq|NC_002516.2|chromosome	2322778	2323521	-	744	181
PA2113	refseq|NC_002516.2|chromosome	2323554	2324783	-	1230	271
PA2114	refseq|NC_002516.2|chromosome	2324808	2326079	-	1272	632
PA2115	refseq|NC_002516.2|chromosome	2326334	2327287	+	954	197
PA2116	refseq|NC_002516.2|chromosome	2327394	2328191	+	798	543
PA2117	refseq|NC_002516.2|chromosome	2328176	2329156	-	981	1017
PA2118	refseq|NC_002516.2|chromosome	2329348	2330424	+	1077	447
PA2119	refseq|NC_002516.2|chromosome	2330959	2332059	-	1101	903
PA2120	refseq|NC_002516.2|chromosome	2332392	2332820	-	429	778
PA2121	refseq|NC_002516.2|chromosome	2332968	2333873	-	906	1747
PA2122	refseq|NC_002516.2|chromosome	2333999	2335135	+	1137	1371
PA2123	refseq|NC_002516.2|chromosome	2335172	2336104	+	933	849
PA2124	refseq|NC_002516.2|chromosome	2336209	2337846	+	1638	276
PA2125	refseq|NC_002516.2|chromosome	2337868	2339316	+	1449	201
PA2126	refseq|NC_002516.2|chromosome	2339352	2339987	-	636	138
PA2126.1	refseq|NC_002516.2|chromosome	2339905	2340417	-	513	115
PA2127	refseq|NC_002516.2|chromosome	2340414	2341640	-	1227	707
PA2128	refseq|NC_002516.2|chromosome	2342493	2343044	+	552	510
PA2129	refseq|NC_002516.2|chromosome	2343132	2343878	+	747	51
PA2130	refseq|NC_002516.2|chromosome	2343862	2346480	+	2619	251
PA2131	refseq|NC_002516.2|chromosome	2346477	2347838	+	1362	78
PA2132	refseq|NC_002516.2|chromosome	2347828	2348541	+	714	18
PA2133	refseq|NC_002516.2|chromosome	2348538	2349395	+	858	53
PA2134	refseq|NC_002516.2|chromosome	2349488	2350060	+	573	138
PA2135	refseq|NC_002516.2|chromosome	2350089	2351453	+	1365	206
PA2136	refseq|NC_002516.2|chromosome	2351906	2352430	-	525	58
PA2137	refseq|NC_002516.2|chromosome	2352532	2353068	+	537	93
PA2138	refseq|NC_002516.2|chromosome	2353086	2355608	+	2523	330
PA2139	refseq|NC_002516.2|chromosome	2355684	2355806	+	123	14
PA2140	refseq|NC_002516.2|chromosome	2355918	2356157	+	240	35
PA2141	refseq|NC_002516.2|chromosome	2356168	2356716	+	549	28
PA2142	refseq|NC_002516.2|chromosome	2356713	2357573	+	861	249
PA2143	refseq|NC_002516.2|chromosome	2358024	2358311	+	288	136
PA2144	refseq|NC_002516.2|chromosome	2358364	2360802	+	2439	1094
PA2145	refseq|NC_002516.2|chromosome	2360809	2361207	-	399	267
PA2146	refseq|NC_002516.2|chromosome	2361706	2361873	+	168	144
PA2147	refseq|NC_002516.2|chromosome	2361954	2364083	+	2130	410
PA2148	refseq|NC_002516.2|chromosome	2364311	2364802	+	492	86
PA2149	refseq|NC_002516.2|chromosome	2364816	2365058	+	243	38
PA2150	refseq|NC_002516.2|chromosome	2365081	2365962	+	882	192
PA2151	refseq|NC_002516.2|chromosome	2366106	2368100	+	1995	480
PA2152	refseq|NC_002516.2|chromosome	2368111	2371413	+	3303	1031
PA2153	refseq|NC_002516.2|chromosome	2371410	2373608	+	2199	280
PA2154	refseq|NC_002516.2|chromosome	2373610	2374605	-	996	67
PA2155	refseq|NC_002516.2|chromosome	2374602	2375807	-	1206	155
PA2156	refseq|NC_002516.2|chromosome	2375804	2376541	-	738	76
PA2157	refseq|NC_002516.2|chromosome	2376538	2377476	-	939	179
PA2158	refseq|NC_002516.2|chromosome	2377480	2378727	-	1248	183
PA2159	refseq|NC_002516.2|chromosome	2378794	2379210	-	417	101
PA2160	refseq|NC_002516.2|chromosome	2379310	2381460	-	2151	449
PA2161	refseq|NC_002516.2|chromosome	2381473	2381778	-	306	26
PA2162	refseq|NC_002516.2|chromosome	2381775	2384555	-	2781	182
PA2163	refseq|NC_002516.2|chromosome	2384548	2386602	-	2055	132
PA2164	refseq|NC_002516.2|chromosome	2386595	2388346	-	1752	236
PA2165	refseq|NC_002516.2|chromosome	2388346	2389887	-	1542	347
PA2166	refseq|NC_002516.2|chromosome	2390255	2390620	+	366	262
PA2167	refseq|NC_002516.2|chromosome	2390949	2392046	+	1098	574
PA2168	refseq|NC_002516.2|chromosome	2392043	2392819	+	777	208
PA2169	refseq|NC_002516.2|chromosome	2392945	2393397	+	453	88
PA2170	refseq|NC_002516.2|chromosome	2393424	2393633	+	210	26
PA2171	refseq|NC_002516.2|chromosome	2393708	2394178	+	471	80
PA2172	refseq|NC_002516.2|chromosome	2394182	2395258	+	1077	271
PA2173	refseq|NC_002516.2|chromosome	2395285	2395635	+	351	91
PA2174	refseq|NC_002516.2|chromosome	2395944	2396252	-	309	369
PA2175	refseq|NC_002516.2|chromosome	2396536	2396883	-	348	274
PA2176	refseq|NC_002516.2|chromosome	2396896	2397486	-	591	610
PA2177	refseq|NC_002516.2|chromosome	2397569	2399668	+	2100	1744
PA2178	refseq|NC_002516.2|chromosome	2399672	2400280	-	609	159
PA2179	refseq|NC_002516.2|chromosome	2400655	2401605	-	951	113
PA2180	refseq|NC_002516.2|chromosome	2401589	2402965	-	1377	142
PA2181	refseq|NC_002516.2|chromosome	2403151	2404284	+	1134	232
PA2182	refseq|NC_002516.2|chromosome	2404386	2404655	-	270	376
PA2183	refseq|NC_002516.2|chromosome	2404949	2405233	-	285	179
PA2184	refseq|NC_002516.2|chromosome	2405230	2405739	-	510	226
PA2185	refseq|NC_002516.2|chromosome	2405993	2406877	+	885	220
PA2186	refseq|NC_002516.2|chromosome	2406961	2407131	+	171	51
PA2187	refseq|NC_002516.2|chromosome	2407236	2407661	+	426	135
PA2188	refseq|NC_002516.2|chromosome	2407681	2408847	-	1167	202
PA2189	refseq|NC_002516.2|chromosome	2409107	2409661	+	555	178
PA2190	refseq|NC_002516.2|chromosome	2409837	2410181	+	345	463
PA2191	refseq|NC_002516.2|chromosome	2410344	2411480	-	1137	195
PA2192	refseq|NC_002516.2|chromosome	2411709	2412122	+	414	97
PA2193	refseq|NC_002516.2|chromosome	2412546	2412860	+	315	767
PA2194	refseq|NC_002516.2|chromosome	2412857	2414251	+	1395	1095
PA2195	refseq|NC_002516.2|chromosome	2414254	2415507	+	1254	2156
PA2196	refseq|NC_002516.2|chromosome	2415661	2416245	+	585	714
PA2197	refseq|NC_002516.2|chromosome	2416376	2417413	+	1038	978
PA2198	refseq|NC_002516.2|chromosome	2417410	2417754	+	345	348
PA2199	refseq|NC_002516.2|chromosome	2417760	2418635	+	876	759
